"Province.State","Country.Region","Lat","Long","date","num"
"Taiwan","Taiwan",23.6978,120.9605,"1.29.2020",8
"Taiwan","Taiwan",23.6978,120.9605,"1.30.2020",9
"Taiwan","Taiwan",23.6978,120.9605,"1.31.2020",10
"Taiwan","Taiwan",23.6978,120.9605,"2.1.2020",10
"Taiwan","Taiwan",23.6978,120.9605,"2.2.2020",10
"Taiwan","Taiwan",23.6978,120.9605,"2.3.2020",10
"Taiwan","Taiwan",23.6978,120.9605,"2.4.2020",11
"Taiwan","Taiwan",23.6978,120.9605,"2.5.2020",11
"Taiwan","Taiwan",23.6978,120.9605,"2.6.2020",16
"Taiwan","Taiwan",23.6978,120.9605,"2.7.2020",16
"Taiwan","Taiwan",23.6978,120.9605,"2.8.2020",17
"Taiwan","Taiwan",23.6978,120.9605,"2.9.2020",18
"Taiwan","Taiwan",23.6978,120.9605,"2.10.2020",18
"Taiwan","Taiwan",23.6978,120.9605,"2.11.2020",18
"Taiwan","Taiwan",23.6978,120.9605,"2.12.2020",18
"Taiwan","Taiwan",23.6978,120.9605,"2.13.2020",18
"Taiwan","Taiwan",23.6978,120.9605,"2.14.2020",18
"Taiwan","Taiwan",23.6978,120.9605,"2.15.2020",18
"Taiwan","Taiwan",23.6978,120.9605,"2.16.2020",20
"Taiwan","Taiwan",23.6978,120.9605,"2.17.2020",22
"Taiwan","Taiwan",23.6978,120.9605,"2.18.2020",22
"Taiwan","Taiwan",23.6978,120.9605,"2.19.2020",23
"Taiwan","Taiwan",23.6978,120.9605,"2.20.2020",24
"Taiwan","Taiwan",23.6978,120.9605,"2.21.2020",26
"Taiwan","Taiwan",23.6978,120.9605,"2.22.2020",26
"Taiwan","Taiwan",23.6978,120.9605,"2.23.2020",28
"Taiwan","Taiwan",23.6978,120.9605,"2.24.2020",30
"Taiwan","Taiwan",23.6978,120.9605,"2.25.2020",31
"Taiwan","Taiwan",23.6978,120.9605,"2.26.2020",32
"Seattle, WA","US",47.7511,-120.74,"1.22.2020",1
"Seattle, WA","US",47.7511,-120.74,"1.23.2020",1
"Seattle, WA","US",47.7511,-120.74,"1.24.2020",1
"Seattle, WA","US",47.7511,-120.74,"1.25.2020",1
"Seattle, WA","US",47.7511,-120.74,"1.26.2020",1
"Seattle, WA","US",47.7511,-120.74,"1.27.2020",1
"Seattle, WA","US",47.7511,-120.74,"1.28.2020",1
"Seattle, WA","US",47.7511,-120.74,"1.29.2020",1
"Seattle, WA","US",47.7511,-120.74,"1.30.2020",1
"Seattle, WA","US",47.7511,-120.74,"1.31.2020",1
"Seattle, WA","US",47.7511,-120.74,"2.1.2020",1
"Seattle, WA","US",47.7511,-120.74,"2.2.2020",1
"Seattle, WA","US",47.7511,-120.74,"2.3.2020",1
"Seattle, WA","US",47.7511,-120.74,"2.4.2020",1
"Seattle, WA","US",47.7511,-120.74,"2.5.2020",1
"Seattle, WA","US",47.7511,-120.74,"2.6.2020",1
"Seattle, WA","US",47.7511,-120.74,"2.7.2020",1
"Seattle, WA","US",47.7511,-120.74,"2.8.2020",1
"Seattle, WA","US",47.7511,-120.74,"2.9.2020",1
"Seattle, WA","US",47.7511,-120.74,"2.10.2020",1
"Seattle, WA","US",47.7511,-120.74,"2.11.2020",1
"Seattle, WA","US",47.7511,-120.74,"2.12.2020",1
"Seattle, WA","US",47.7511,-120.74,"2.13.2020",1
"Seattle, WA","US",47.7511,-120.74,"2.14.2020",1
"Seattle, WA","US",47.7511,-120.74,"2.15.2020",1
"Seattle, WA","US",47.7511,-120.74,"2.16.2020",1
"Seattle, WA","US",47.7511,-120.74,"2.17.2020",1
"Seattle, WA","US",47.7511,-120.74,"2.18.2020",1
"Seattle, WA","US",47.7511,-120.74,"2.19.2020",1
"Seattle, WA","US",47.7511,-120.74,"2.20.2020",1
"Seattle, WA","US",47.7511,-120.74,"2.21.2020",1
"Seattle, WA","US",47.7511,-120.74,"2.22.2020",1
"Seattle, WA","US",47.7511,-120.74,"2.23.2020",1
"Seattle, WA","US",47.7511,-120.74,"2.24.2020",1
"Seattle, WA","US",47.7511,-120.74,"2.25.2020",1
"Seattle, WA","US",47.7511,-120.74,"2.26.2020",1
"Chicago, IL","US",40.6331,-89.3985,"1.22.2020",0
"Chicago, IL","US",40.6331,-89.3985,"1.23.2020",0
"Chicago, IL","US",40.6331,-89.3985,"1.24.2020",1
"Chicago, IL","US",40.6331,-89.3985,"1.25.2020",1
"Chicago, IL","US",40.6331,-89.3985,"1.26.2020",1
"Chicago, IL","US",40.6331,-89.3985,"1.27.2020",1
"Chicago, IL","US",40.6331,-89.3985,"1.28.2020",1
"Chicago, IL","US",40.6331,-89.3985,"1.29.2020",1
"Chicago, IL","US",40.6331,-89.3985,"1.30.2020",1
"Chicago, IL","US",40.6331,-89.3985,"1.31.2020",2
"Chicago, IL","US",40.6331,-89.3985,"2.1.2020",2
"Chicago, IL","US",40.6331,-89.3985,"2.2.2020",2
"Chicago, IL","US",40.6331,-89.3985,"2.3.2020",2
"Chicago, IL","US",40.6331,-89.3985,"2.4.2020",2
"Chicago, IL","US",40.6331,-89.3985,"2.5.2020",2
"Chicago, IL","US",40.6331,-89.3985,"2.6.2020",2
"Chicago, IL","US",40.6331,-89.3985,"2.7.2020",2
"Chicago, IL","US",40.6331,-89.3985,"2.8.2020",2
"Chicago, IL","US",40.6331,-89.3985,"2.9.2020",2
"Chicago, IL","US",40.6331,-89.3985,"2.10.2020",2
"Chicago, IL","US",40.6331,-89.3985,"2.11.2020",2
"Chicago, IL","US",40.6331,-89.3985,"2.12.2020",2
"Chicago, IL","US",40.6331,-89.3985,"2.13.2020",2
"Chicago, IL","US",40.6331,-89.3985,"2.14.2020",2
"Chicago, IL","US",40.6331,-89.3985,"2.15.2020",2
"Chicago, IL","US",40.6331,-89.3985,"2.16.2020",2
"Chicago, IL","US",40.6331,-89.3985,"2.17.2020",2
"Chicago, IL","US",40.6331,-89.3985,"2.18.2020",2
"Chicago, IL","US",40.6331,-89.3985,"2.19.2020",2
"Chicago, IL","US",40.6331,-89.3985,"2.20.2020",2
"Chicago, IL","US",40.6331,-89.3985,"2.21.2020",2
"Chicago, IL","US",40.6331,-89.3985,"2.22.2020",2
"Chicago, IL","US",40.6331,-89.3985,"2.23.2020",2
"Chicago, IL","US",40.6331,-89.3985,"2.24.2020",2
"Chicago, IL","US",40.6331,-89.3985,"2.25.2020",2
"Chicago, IL","US",40.6331,-89.3985,"2.26.2020",2
"Tempe, AZ","US",34.0489,-111.094,"1.22.2020",0
"Tempe, AZ","US",34.0489,-111.094,"1.23.2020",0
"Tempe, AZ","US",34.0489,-111.094,"1.24.2020",0
"Tempe, AZ","US",34.0489,-111.094,"1.25.2020",0
"Tempe, AZ","US",34.0489,-111.094,"1.26.2020",1
"Tempe, AZ","US",34.0489,-111.094,"1.27.2020",1
"Tempe, AZ","US",34.0489,-111.094,"1.28.2020",1
"Tempe, AZ","US",34.0489,-111.094,"1.29.2020",1
"Tempe, AZ","US",34.0489,-111.094,"1.30.2020",1
"Tempe, AZ","US",34.0489,-111.094,"1.31.2020",1
"Tempe, AZ","US",34.0489,-111.094,"2.1.2020",1
"Tempe, AZ","US",34.0489,-111.094,"2.2.2020",1
"Tempe, AZ","US",34.0489,-111.094,"2.3.2020",1
"Tempe, AZ","US",34.0489,-111.094,"2.4.2020",1
"Tempe, AZ","US",34.0489,-111.094,"2.5.2020",1
"Tempe, AZ","US",34.0489,-111.094,"2.6.2020",1
"Tempe, AZ","US",34.0489,-111.094,"2.7.2020",1
"Tempe, AZ","US",34.0489,-111.094,"2.8.2020",1
"Tempe, AZ","US",34.0489,-111.094,"2.9.2020",1
"Tempe, AZ","US",34.0489,-111.094,"2.10.2020",1
"Tempe, AZ","US",34.0489,-111.094,"2.11.2020",1
"Tempe, AZ","US",34.0489,-111.094,"2.12.2020",1
"Tempe, AZ","US",34.0489,-111.094,"2.13.2020",1
"Tempe, AZ","US",34.0489,-111.094,"2.14.2020",1
"Tempe, AZ","US",34.0489,-111.094,"2.15.2020",1
"Tempe, AZ","US",34.0489,-111.094,"2.16.2020",1
"Tempe, AZ","US",34.0489,-111.094,"2.17.2020",1
"Tempe, AZ","US",34.0489,-111.094,"2.18.2020",1
"Tempe, AZ","US",34.0489,-111.094,"2.19.2020",1
"Tempe, AZ","US",34.0489,-111.094,"2.20.2020",1
"Tempe, AZ","US",34.0489,-111.094,"2.21.2020",1
"Tempe, AZ","US",34.0489,-111.094,"2.22.2020",1
"Tempe, AZ","US",34.0489,-111.094,"2.23.2020",1
"Tempe, AZ","US",34.0489,-111.094,"2.24.2020",1
"Tempe, AZ","US",34.0489,-111.094,"2.25.2020",1
"Tempe, AZ","US",34.0489,-111.094,"2.26.2020",1
"Macau","Macau",22.1987,113.5439,"1.22.2020",1
"Macau","Macau",22.1987,113.5439,"1.23.2020",2
"Macau","Macau",22.1987,113.5439,"1.24.2020",2
"Macau","Macau",22.1987,113.5439,"1.25.2020",2
"Macau","Macau",22.1987,113.5439,"1.26.2020",5
"Macau","Macau",22.1987,113.5439,"1.27.2020",6
"Macau","Macau",22.1987,113.5439,"1.28.2020",7
"Macau","Macau",22.1987,113.5439,"1.29.2020",7
"Macau","Macau",22.1987,113.5439,"1.30.2020",7
"Macau","Macau",22.1987,113.5439,"1.31.2020",7
"Macau","Macau",22.1987,113.5439,"2.1.2020",7
"Macau","Macau",22.1987,113.5439,"2.2.2020",8
"Macau","Macau",22.1987,113.5439,"2.3.2020",8
"Macau","Macau",22.1987,113.5439,"2.4.2020",10
"Macau","Macau",22.1987,113.5439,"2.5.2020",10
"Macau","Macau",22.1987,113.5439,"2.6.2020",10
"Macau","Macau",22.1987,113.5439,"2.7.2020",10
"Macau","Macau",22.1987,113.5439,"2.8.2020",10
"Macau","Macau",22.1987,113.5439,"2.9.2020",10
"Macau","Macau",22.1987,113.5439,"2.10.2020",10
"Macau","Macau",22.1987,113.5439,"2.11.2020",10
"Macau","Macau",22.1987,113.5439,"2.12.2020",10
"Macau","Macau",22.1987,113.5439,"2.13.2020",10
"Macau","Macau",22.1987,113.5439,"2.14.2020",10
"Macau","Macau",22.1987,113.5439,"2.15.2020",10
"Macau","Macau",22.1987,113.5439,"2.16.2020",10
"Macau","Macau",22.1987,113.5439,"2.17.2020",10
"Macau","Macau",22.1987,113.5439,"2.18.2020",10
"Macau","Macau",22.1987,113.5439,"2.19.2020",10
"Macau","Macau",22.1987,113.5439,"2.20.2020",10
"Macau","Macau",22.1987,113.5439,"2.21.2020",10
"Macau","Macau",22.1987,113.5439,"2.22.2020",10
"Macau","Macau",22.1987,113.5439,"2.23.2020",10
"Macau","Macau",22.1987,113.5439,"2.24.2020",10
"Macau","Macau",22.1987,113.5439,"2.25.2020",10
"Macau","Macau",22.1987,113.5439,"2.26.2020",10
"Hong Kong","Hong Kong",22.3193,114.1694,"1.22.2020",0
"Hong Kong","Hong Kong",22.3193,114.1694,"1.23.2020",2
"Hong Kong","Hong Kong",22.3193,114.1694,"1.24.2020",2
"Hong Kong","Hong Kong",22.3193,114.1694,"1.25.2020",5
"Hong Kong","Hong Kong",22.3193,114.1694,"1.26.2020",8
"Hong Kong","Hong Kong",22.3193,114.1694,"1.27.2020",8
"Hong Kong","Hong Kong",22.3193,114.1694,"1.28.2020",8
"Hong Kong","Hong Kong",22.3193,114.1694,"1.29.2020",10
"Hong Kong","Hong Kong",22.3193,114.1694,"1.30.2020",10
"Hong Kong","Hong Kong",22.3193,114.1694,"1.31.2020",12
"Hong Kong","Hong Kong",22.3193,114.1694,"2.1.2020",13
"Hong Kong","Hong Kong",22.3193,114.1694,"2.2.2020",15
"Hong Kong","Hong Kong",22.3193,114.1694,"2.3.2020",15
"Hong Kong","Hong Kong",22.3193,114.1694,"2.4.2020",17
"Hong Kong","Hong Kong",22.3193,114.1694,"2.5.2020",21
"Hong Kong","Hong Kong",22.3193,114.1694,"2.6.2020",24
"Hong Kong","Hong Kong",22.3193,114.1694,"2.7.2020",25
"Hong Kong","Hong Kong",22.3193,114.1694,"2.8.2020",26
"Hong Kong","Hong Kong",22.3193,114.1694,"2.9.2020",29
"Hong Kong","Hong Kong",22.3193,114.1694,"2.10.2020",38
"Hong Kong","Hong Kong",22.3193,114.1694,"2.11.2020",49
"Hong Kong","Hong Kong",22.3193,114.1694,"2.12.2020",50
"Hong Kong","Hong Kong",22.3193,114.1694,"2.13.2020",53
"Hong Kong","Hong Kong",22.3193,114.1694,"2.14.2020",56
"Hong Kong","Hong Kong",22.3193,114.1694,"2.15.2020",56
"Hong Kong","Hong Kong",22.3193,114.1694,"2.16.2020",57
"Hong Kong","Hong Kong",22.3193,114.1694,"2.17.2020",60
"Hong Kong","Hong Kong",22.3193,114.1694,"2.18.2020",62
"Hong Kong","Hong Kong",22.3193,114.1694,"2.19.2020",63
"Hong Kong","Hong Kong",22.3193,114.1694,"2.20.2020",68
"Hong Kong","Hong Kong",22.3193,114.1694,"2.21.2020",68
"Hong Kong","Hong Kong",22.3193,114.1694,"2.22.2020",69
"Hong Kong","Hong Kong",22.3193,114.1694,"2.23.2020",74
"Hong Kong","Hong Kong",22.3193,114.1694,"2.24.2020",79
"Hong Kong","Hong Kong",22.3193,114.1694,"2.25.2020",84
"Hong Kong","Hong Kong",22.3193,114.1694,"2.26.2020",91
"","Singapore",1.3521,103.8198,"1.22.2020",0
"","Singapore",1.3521,103.8198,"1.23.2020",1
"","Singapore",1.3521,103.8198,"1.24.2020",3
"","Singapore",1.3521,103.8198,"1.25.2020",3
"","Singapore",1.3521,103.8198,"1.26.2020",4
"","Singapore",1.3521,103.8198,"1.27.2020",5
"","Singapore",1.3521,103.8198,"1.28.2020",7
"","Singapore",1.3521,103.8198,"1.29.2020",7
"","Singapore",1.3521,103.8198,"1.30.2020",10
"","Singapore",1.3521,103.8198,"1.31.2020",13
"","Singapore",1.3521,103.8198,"2.1.2020",16
"","Singapore",1.3521,103.8198,"2.2.2020",18
"","Singapore",1.3521,103.8198,"2.3.2020",18
"","Singapore",1.3521,103.8198,"2.4.2020",24
"","Singapore",1.3521,103.8198,"2.5.2020",28
"","Singapore",1.3521,103.8198,"2.6.2020",28
"","Singapore",1.3521,103.8198,"2.7.2020",30
"","Singapore",1.3521,103.8198,"2.8.2020",33
"","Singapore",1.3521,103.8198,"2.9.2020",40
"","Singapore",1.3521,103.8198,"2.10.2020",45
"","Singapore",1.3521,103.8198,"2.11.2020",47
"","Singapore",1.3521,103.8198,"2.12.2020",50
"","Singapore",1.3521,103.8198,"2.13.2020",58
"","Singapore",1.3521,103.8198,"2.14.2020",67
"","Singapore",1.3521,103.8198,"2.15.2020",72
"","Singapore",1.3521,103.8198,"2.16.2020",75
"","Singapore",1.3521,103.8198,"2.17.2020",77
"","Singapore",1.3521,103.8198,"2.18.2020",81
"","Singapore",1.3521,103.8198,"2.19.2020",84
"","Singapore",1.3521,103.8198,"2.20.2020",84
"","Singapore",1.3521,103.8198,"2.21.2020",85
"","Singapore",1.3521,103.8198,"2.22.2020",85
"","Singapore",1.3521,103.8198,"2.23.2020",89
"","Singapore",1.3521,103.8198,"2.24.2020",89
"","Singapore",1.3521,103.8198,"2.25.2020",91
"","Singapore",1.3521,103.8198,"2.26.2020",93
"","Vietnam",21.0278,105.8342,"1.22.2020",0
"","Vietnam",21.0278,105.8342,"1.23.2020",2
"","Vietnam",21.0278,105.8342,"1.24.2020",2
"","Vietnam",21.0278,105.8342,"1.25.2020",2
"","Vietnam",21.0278,105.8342,"1.26.2020",2
"","Vietnam",21.0278,105.8342,"1.27.2020",2
"","Vietnam",21.0278,105.8342,"1.28.2020",2
"","Vietnam",21.0278,105.8342,"1.29.2020",2
"","Vietnam",21.0278,105.8342,"1.30.2020",2
"","Vietnam",21.0278,105.8342,"1.31.2020",2
"","Vietnam",21.0278,105.8342,"2.1.2020",6
"","Vietnam",21.0278,105.8342,"2.2.2020",6
"","Vietnam",21.0278,105.8342,"2.3.2020",8
"","Vietnam",21.0278,105.8342,"2.4.2020",8
"","Vietnam",21.0278,105.8342,"2.5.2020",8
"","Vietnam",21.0278,105.8342,"2.6.2020",10
"","Vietnam",21.0278,105.8342,"2.7.2020",10
"","Vietnam",21.0278,105.8342,"2.8.2020",13
"","Vietnam",21.0278,105.8342,"2.9.2020",13
"","Vietnam",21.0278,105.8342,"2.10.2020",14
"","Vietnam",21.0278,105.8342,"2.11.2020",15
"","Vietnam",21.0278,105.8342,"2.12.2020",15
"","Vietnam",21.0278,105.8342,"2.13.2020",16
"","Vietnam",21.0278,105.8342,"2.14.2020",16
"","Vietnam",21.0278,105.8342,"2.15.2020",16
"","Vietnam",21.0278,105.8342,"2.16.2020",16
"","Vietnam",21.0278,105.8342,"2.17.2020",16
"","Vietnam",21.0278,105.8342,"2.18.2020",16
"","Vietnam",21.0278,105.8342,"2.19.2020",16
"","Vietnam",21.0278,105.8342,"2.20.2020",16
"","Vietnam",21.0278,105.8342,"2.21.2020",16
"","Vietnam",21.0278,105.8342,"2.22.2020",16
"","Vietnam",21.0278,105.8342,"2.23.2020",16
"","Vietnam",21.0278,105.8342,"2.24.2020",16
"","Vietnam",21.0278,105.8342,"2.25.2020",16
"","Vietnam",21.0278,105.8342,"2.26.2020",16
"","France",46.2276,2.2137,"1.22.2020",0
"","France",46.2276,2.2137,"1.23.2020",0
"","France",46.2276,2.2137,"1.24.2020",2
"","France",46.2276,2.2137,"1.25.2020",3
"","France",46.2276,2.2137,"1.26.2020",3
"","France",46.2276,2.2137,"1.27.2020",3
"","France",46.2276,2.2137,"1.28.2020",4
"","France",46.2276,2.2137,"1.29.2020",5
"","France",46.2276,2.2137,"1.30.2020",5
"","France",46.2276,2.2137,"1.31.2020",5
"","France",46.2276,2.2137,"2.1.2020",6
"","France",46.2276,2.2137,"2.2.2020",6
"","France",46.2276,2.2137,"2.3.2020",6
"","France",46.2276,2.2137,"2.4.2020",6
"","France",46.2276,2.2137,"2.5.2020",6
"","France",46.2276,2.2137,"2.6.2020",6
"","France",46.2276,2.2137,"2.7.2020",6
"","France",46.2276,2.2137,"2.8.2020",11
"","France",46.2276,2.2137,"2.9.2020",11
"","France",46.2276,2.2137,"2.10.2020",11
"","France",46.2276,2.2137,"2.11.2020",11
"","France",46.2276,2.2137,"2.12.2020",11
"","France",46.2276,2.2137,"2.13.2020",11
"","France",46.2276,2.2137,"2.14.2020",11
"","France",46.2276,2.2137,"2.15.2020",12
"","France",46.2276,2.2137,"2.16.2020",12
"","France",46.2276,2.2137,"2.17.2020",12
"","France",46.2276,2.2137,"2.18.2020",12
"","France",46.2276,2.2137,"2.19.2020",12
"","France",46.2276,2.2137,"2.20.2020",12
"","France",46.2276,2.2137,"2.21.2020",12
"","France",46.2276,2.2137,"2.22.2020",12
"","France",46.2276,2.2137,"2.23.2020",12
"","France",46.2276,2.2137,"2.24.2020",12
"","France",46.2276,2.2137,"2.25.2020",14
"","France",46.2276,2.2137,"2.26.2020",18
"","Nepal",28.3949,84.124,"1.22.2020",0
"","Nepal",28.3949,84.124,"1.23.2020",0
"","Nepal",28.3949,84.124,"1.24.2020",0
"","Nepal",28.3949,84.124,"1.25.2020",1
"","Nepal",28.3949,84.124,"1.26.2020",1
"","Nepal",28.3949,84.124,"1.27.2020",1
"","Nepal",28.3949,84.124,"1.28.2020",1
"","Nepal",28.3949,84.124,"1.29.2020",1
"","Nepal",28.3949,84.124,"1.30.2020",1
"","Nepal",28.3949,84.124,"1.31.2020",1
"","Nepal",28.3949,84.124,"2.1.2020",1
"","Nepal",28.3949,84.124,"2.2.2020",1
"","Nepal",28.3949,84.124,"2.3.2020",1
"","Nepal",28.3949,84.124,"2.4.2020",1
"","Nepal",28.3949,84.124,"2.5.2020",1
"","Nepal",28.3949,84.124,"2.6.2020",1
"","Nepal",28.3949,84.124,"2.7.2020",1
"","Nepal",28.3949,84.124,"2.8.2020",1
"","Nepal",28.3949,84.124,"2.9.2020",1
"","Nepal",28.3949,84.124,"2.10.2020",1
"","Nepal",28.3949,84.124,"2.11.2020",1
"","Nepal",28.3949,84.124,"2.12.2020",1
"","Nepal",28.3949,84.124,"2.13.2020",1
"","Nepal",28.3949,84.124,"2.14.2020",1
"","Nepal",28.3949,84.124,"2.15.2020",1
"","Nepal",28.3949,84.124,"2.16.2020",1
"","Nepal",28.3949,84.124,"2.17.2020",1
"","Nepal",28.3949,84.124,"2.18.2020",1
"","Nepal",28.3949,84.124,"2.19.2020",1
"","Nepal",28.3949,84.124,"2.20.2020",1
"","Nepal",28.3949,84.124,"2.21.2020",1
"","Nepal",28.3949,84.124,"2.22.2020",1
"","Nepal",28.3949,84.124,"2.23.2020",1
"","Nepal",28.3949,84.124,"2.24.2020",1
"","Nepal",28.3949,84.124,"2.25.2020",1
"","Nepal",28.3949,84.124,"2.26.2020",1
"","Malaysia",4.2105,101.9758,"1.22.2020",0
"","Malaysia",4.2105,101.9758,"1.23.2020",0
"","Malaysia",4.2105,101.9758,"1.24.2020",0
"","Malaysia",4.2105,101.9758,"1.25.2020",3
"","Malaysia",4.2105,101.9758,"1.26.2020",4
"","Malaysia",4.2105,101.9758,"1.27.2020",4
"","Malaysia",4.2105,101.9758,"1.28.2020",4
"","Malaysia",4.2105,101.9758,"1.29.2020",7
"","Malaysia",4.2105,101.9758,"1.30.2020",8
"","Malaysia",4.2105,101.9758,"1.31.2020",8
"","Malaysia",4.2105,101.9758,"2.1.2020",8
"","Malaysia",4.2105,101.9758,"2.2.2020",8
"","Malaysia",4.2105,101.9758,"2.3.2020",8
"","Malaysia",4.2105,101.9758,"2.4.2020",10
"","Malaysia",4.2105,101.9758,"2.5.2020",12
"","Malaysia",4.2105,101.9758,"2.6.2020",12
"","Malaysia",4.2105,101.9758,"2.7.2020",12
"","Malaysia",4.2105,101.9758,"2.8.2020",16
"","Malaysia",4.2105,101.9758,"2.9.2020",16
"","Malaysia",4.2105,101.9758,"2.10.2020",18
"","Malaysia",4.2105,101.9758,"2.11.2020",18
"","Malaysia",4.2105,101.9758,"2.12.2020",18
"","Malaysia",4.2105,101.9758,"2.13.2020",19
"","Malaysia",4.2105,101.9758,"2.14.2020",19
"","Malaysia",4.2105,101.9758,"2.15.2020",22
"","Malaysia",4.2105,101.9758,"2.16.2020",22
"","Malaysia",4.2105,101.9758,"2.17.2020",22
"","Malaysia",4.2105,101.9758,"2.18.2020",22
"","Malaysia",4.2105,101.9758,"2.19.2020",22
"","Malaysia",4.2105,101.9758,"2.20.2020",22
"","Malaysia",4.2105,101.9758,"2.21.2020",22
"","Malaysia",4.2105,101.9758,"2.22.2020",22
"","Malaysia",4.2105,101.9758,"2.23.2020",22
"","Malaysia",4.2105,101.9758,"2.24.2020",22
"","Malaysia",4.2105,101.9758,"2.25.2020",22
"","Malaysia",4.2105,101.9758,"2.26.2020",22
"Toronto, ON","Canada",43.6532,-79.3832,"1.22.2020",0
"Toronto, ON","Canada",43.6532,-79.3832,"1.23.2020",0
"Toronto, ON","Canada",43.6532,-79.3832,"1.24.2020",0
"Toronto, ON","Canada",43.6532,-79.3832,"1.25.2020",0
"Toronto, ON","Canada",43.6532,-79.3832,"1.26.2020",1
"Toronto, ON","Canada",43.6532,-79.3832,"1.27.2020",1
"Toronto, ON","Canada",43.6532,-79.3832,"1.28.2020",1
"Toronto, ON","Canada",43.6532,-79.3832,"1.29.2020",1
"Toronto, ON","Canada",43.6532,-79.3832,"1.30.2020",1
"Toronto, ON","Canada",43.6532,-79.3832,"1.31.2020",2
"Toronto, ON","Canada",43.6532,-79.3832,"2.1.2020",2
"Toronto, ON","Canada",43.6532,-79.3832,"2.2.2020",2
"Toronto, ON","Canada",43.6532,-79.3832,"2.3.2020",2
"Toronto, ON","Canada",43.6532,-79.3832,"2.4.2020",2
"Toronto, ON","Canada",43.6532,-79.3832,"2.5.2020",2
"Toronto, ON","Canada",43.6532,-79.3832,"2.6.2020",2
"Toronto, ON","Canada",43.6532,-79.3832,"2.7.2020",2
"Toronto, ON","Canada",43.6532,-79.3832,"2.8.2020",2
"Toronto, ON","Canada",43.6532,-79.3832,"2.9.2020",2
"Toronto, ON","Canada",43.6532,-79.3832,"2.10.2020",2
"Toronto, ON","Canada",43.6532,-79.3832,"2.11.2020",2
"Toronto, ON","Canada",43.6532,-79.3832,"2.12.2020",2
"Toronto, ON","Canada",43.6532,-79.3832,"2.13.2020",2
"Toronto, ON","Canada",43.6532,-79.3832,"2.14.2020",2
"Toronto, ON","Canada",43.6532,-79.3832,"2.15.2020",2
"Toronto, ON","Canada",43.6532,-79.3832,"2.16.2020",2
"Toronto, ON","Canada",43.6532,-79.3832,"2.17.2020",2
"Toronto, ON","Canada",43.6532,-79.3832,"2.18.2020",2
"Toronto, ON","Canada",43.6532,-79.3832,"2.19.2020",2
"Toronto, ON","Canada",43.6532,-79.3832,"2.20.2020",2
"Toronto, ON","Canada",43.6532,-79.3832,"2.21.2020",2
"Toronto, ON","Canada",43.6532,-79.3832,"2.22.2020",2
"Toronto, ON","Canada",43.6532,-79.3832,"2.23.2020",2
"Toronto, ON","Canada",43.6532,-79.3832,"2.24.2020",3
"Toronto, ON","Canada",43.6532,-79.3832,"2.25.2020",3
